dataset,backbone,feature_sha256,device,tau_global,tau_local,knn_k,noise_name,hard_detection_threshold,n_runs,original_precision_mean,original_precision_std,original_recall_mean,original_recall_std,original_f1_mean,original_f1_std,expanded_precision_mean,expanded_precision_std,expanded_recall_mean,expanded_recall_std,expanded_f1_mean,expanded_f1_std,delta_f1_pp_mean,delta_f1_pp_std,added_count_mean,added_count_std,added_true_noisy_mean,added_true_noisy_std,added_true_clean_mean,added_true_clean_std
cifar100,vit_l16_imagenet,dc58581c6c4a4995f613273e1c3396fbbe5631fa82b83ea1a3fa89f0bab2bb96,cuda:1,0.8,0.5,20,human_noisy_label,0.5,3,0.942739340259387,1.994697852917463e-06,0.7773300165837479,2.8723893989556885e-05,0.8520814395485615,1.8071579695260775e-05,0.942739340259387,1.994697852917463e-06,0.7773300165837479,2.8723893989556885e-05,0.8520814395485615,1.8071579695260775e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cifar100,vit_l16_imagenet,dc58581c6c4a4995f613273e1c3396fbbe5631fa82b83ea1a3fa89f0bab2bb96,cuda:1,0.8,0.5,20,instance_0.4,0.5,3,0.9657539587809821,0.00027151035935600647,0.9767145883447279,0.0015088947172604641,0.9712030880798445,0.0008803131229882094,0.9657539587809821,0.00027151035935600647,0.9767145883447279,0.0015088947172604641,0.9712030880798445,0.0008803131229882094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cifar100,vit_l16_imagenet,dc58581c6c4a4995f613273e1c3396fbbe5631fa82b83ea1a3fa89f0bab2bb96,cuda:1,0.8,0.5,20,pairflip_0.3,0.5,3,0.8460908777250878,0.008657676723006994,0.9072160581745304,0.005615989838797746,0.8755508425501137,0.0026004839732298537,0.8460908777250878,0.008657676723006994,0.9072160581745304,0.005615989838797746,0.8755508425501137,0.0026004839732298537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cifar100,vit_l16_imagenet,dc58581c6c4a4995f613273e1c3396fbbe5631fa82b83ea1a3fa89f0bab2bb96,cuda:1,0.8,0.5,20,symmetric_0.6,0.5,3,0.9848795705707521,0.00034667369385058916,0.9790560445260623,0.0006092451496788954,0.9819590249914564,0.00016758918284757933,0.9848795705707521,0.00034667369385058916,0.9790560445260623,0.0006092451496788954,0.9819590249914564,0.00016758918284757933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
