dataset,noise_name,backbone,n_runs,accuracy_mean,accuracy_std,macro_f1_mean,macro_f1_std,ece_raw_mean,ece_raw_std,temperature_mean,temperature_std,ece_calibrated_mean,ece_calibrated_std,n_calibration_anchors_mean,n_calibration_anchors_std
cifar100,human_noisy_label,vit_b16_imagenet,3,0.8071666558583578,0.0002081677378010213,0.8043365408635935,0.00023535299515568884,0.07646868248308698,0.00042466705755123406,0.5089577585758814,0.010858365730797221,0.07954075872500738,0.0023010804598057634,2779.6666666666665,0.5773502691896586
cifar100,instance_0.4,vit_b16_imagenet,3,0.8701333403587341,0.000945172818874005,0.8704599962565379,0.0008507052193954589,0.14626270920187234,0.0005161296794069534,0.5164669745606737,0.02960755565520914,0.02845463866765299,0.007948516587195698,2742.0,7.211102550927978
cifar100,pairflip_0.3,vit_b16_imagenet,3,0.8543333212534586,0.0003055232248414663,0.854529339695944,0.000483186826138922,0.1047465493870278,0.0008042677229591134,0.5775711480153034,0.02725154802435806,0.03709710155303279,0.006750570938482894,2712.0,10.535653752852738
cifar100,symmetric_0.6,vit_b16_imagenet,3,0.8571999867757162,0.0026514073323791335,0.8575687525662055,0.0023808836900233664,0.21957271983101964,0.004972456309504607,0.45386769070288085,0.02531272324014515,0.035627940983076915,0.006870061405852843,1810.6666666666667,6.658328118479425
