dataset,backbone,feature_sha256,device,tau_global,tau_local,knn_k,noise_name,hard_detection_threshold,n_runs,original_precision_mean,original_precision_std,original_recall_mean,original_recall_std,original_f1_mean,original_f1_std,expanded_precision_mean,expanded_precision_std,expanded_recall_mean,expanded_recall_std,expanded_f1_mean,expanded_f1_std,delta_f1_pp_mean,delta_f1_pp_std,added_count_mean,added_count_std,added_true_noisy_mean,added_true_noisy_std,added_true_clean_mean,added_true_clean_std
cifar10,dinov2_vit_b14,e39a8187ca951d70026689e693bdf03c165abd69412a69981d02ebdb4ae905b5,cuda,0.8,0.5,20,human_worse_label,0.5,3,0.9861511245893354,0.0,0.9705033824114603,0.0,0.9782646844994861,0.0,0.9861511245893354,0.0,0.9705033824114603,0.0,0.9782646844994861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cifar10,dinov2_vit_b14,e39a8187ca951d70026689e693bdf03c165abd69412a69981d02ebdb4ae905b5,cuda,0.8,0.5,20,instance_0.4,0.5,3,0.9888616984722748,0.0016958509439945688,0.99383524731939,0.001430289752443045,0.9913407864768714,0.0005564964732793345,0.9888616984722748,0.0016958509439945688,0.99383524731939,0.001430289752443045,0.9913407864768714,0.0005564964732793345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cifar10,dinov2_vit_b14,e39a8187ca951d70026689e693bdf03c165abd69412a69981d02ebdb4ae905b5,cuda,0.8,0.5,20,pairflip_0.3,0.5,3,0.9598847599864014,0.0003327477502235529,0.9971589173809597,0.0005001735536213397,0.9781668443991158,0.00036499685735026346,0.9598847599864014,0.0003327477502235529,0.9971589173809597,0.0005001735536213397,0.9781668443991158,0.00036499685735026346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cifar10,dinov2_vit_b14,e39a8187ca951d70026689e693bdf03c165abd69412a69981d02ebdb4ae905b5,cuda,0.8,0.5,20,symmetric_0.6,0.5,3,0.9915319840647673,0.00037610569786193014,0.9974565992943759,0.0005015114474146466,0.9944854621453968,0.000433030122852496,0.9915319840647673,0.00037610569786193014,0.9974565992943759,0.0005015114474146466,0.9944854621453968,0.000433030122852496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
