dataset,noise_name,backbone,n_runs,accuracy_mean,accuracy_std,macro_f1_mean,macro_f1_std,ece_raw_mean,ece_raw_std,temperature_mean,temperature_std,ece_calibrated_mean,ece_calibrated_std,n_calibration_anchors_mean,n_calibration_anchors_std
cifar10,human_worse_label,vit_l16_imagenet,3,0.9756333231925964,0.00023094401696512572,0.9755360733875156,0.00023302148565376403,0.0785641319180528,0.00040818157756126333,0.7292533215261109,0.00042374147022955993,0.027086930359899994,0.000350546858800323,3018.6666666666665,0.5773502691896586
cifar10,instance_0.4,vit_l16_imagenet,3,0.9876333276430765,0.0003055232248414845,0.987622128605908,0.0003076463926031562,0.07695551001230876,0.0006427246075403407,0.7120864573106344,0.0011130383140886433,0.02121127824336293,0.0004214984089118975,2964.6666666666665,15.37313674346698
cifar10,pairflip_0.3,vit_l16_imagenet,3,0.9878333409627279,0.000351187331504049,0.987821511795,0.0003516538908443663,0.05700318972220023,0.0010118001636602965,0.7659129082865875,0.001321013009987067,0.019595720715324103,0.0006571466700073625,3420.0,7.0
cifar10,symmetric_0.6,vit_l16_imagenet,3,0.986466666062673,0.0002081677378010013,0.9864493680564888,0.00021328840774759457,0.12283361535320682,0.00028987920640283557,0.6212578950389182,0.0016877655231810835,0.024333025641242647,0.0006288387488116881,1976.3333333333333,3.0550504633038624
