dataset,backbone,feature_sha256,device,tau_global,tau_local,knn_k,noise_name,hard_detection_threshold,n_runs,original_precision_mean,original_precision_std,original_recall_mean,original_recall_std,original_f1_mean,original_f1_std,expanded_precision_mean,expanded_precision_std,expanded_recall_mean,expanded_recall_std,expanded_f1_mean,expanded_f1_std,delta_f1_pp_mean,delta_f1_pp_std,added_count_mean,added_count_std,added_true_noisy_mean,added_true_noisy_std,added_true_clean_mean,added_true_clean_std
cifar100,dinov2_vit_b14,ef58a637e4eefb95d7acdaf17accf5debe19047613be98506bb859c4ba00ec3a,cuda,0.8,0.5,20,human_noisy_label,0.5,3,0.8769600388899237,2.4328720625999054e-05,0.9080099502487563,0.0,0.8922149347336864,1.2591145063531507e-05,0.8769600388899237,2.4328720625999054e-05,0.9080099502487563,0.0,0.8922149347336864,1.2591145063531507e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cifar100,dinov2_vit_b14,ef58a637e4eefb95d7acdaf17accf5debe19047613be98506bb859c4ba00ec3a,cuda,0.8,0.5,20,instance_0.4,0.5,3,0.9674682753129463,0.001887037998907351,0.9829765792187851,0.0016863955998838252,0.9751588624970603,0.0006444108339893231,0.9674682753129463,0.001887037998907351,0.9829765792187851,0.0016863955998838252,0.9751588624970603,0.0006444108339893231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cifar100,dinov2_vit_b14,ef58a637e4eefb95d7acdaf17accf5debe19047613be98506bb859c4ba00ec3a,cuda,0.8,0.5,20,pairflip_0.3,0.5,3,0.8062898647112108,0.009917806959916653,0.9868857625259714,0.0018020946063572838,0.8874648591615056,0.005299306986120956,0.8062898647112108,0.009917806959916653,0.9868857625259714,0.0018020946063572838,0.8874648591615056,0.005299306986120956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cifar100,dinov2_vit_b14,ef58a637e4eefb95d7acdaf17accf5debe19047613be98506bb859c4ba00ec3a,cuda,0.8,0.5,20,symmetric_0.6,0.5,3,0.9774418239426484,0.001244893667045068,0.9929181908868228,0.00012775734676145597,0.9851189887653348,0.0006701592362566122,0.9774418239426484,0.001244893667045068,0.9929181908868228,0.00012775734676145597,0.9851189887653348,0.0006701592362566122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
