dataset,backbone,feature_sha256,device,tau_global,tau_local,knn_k,noise_name,n_runs,actual_noise_rate,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std
cifar10,vit_b16_imagenet,a4a7ef3cc3c3e14a7b4837cdaa5994a2f9db6b613c976c2bb11ce8f303d18812,cuda,0.8,0.5,20,human_worse_label,3,0.40208,0.9559461956234064,4.9757015834936774e-05,0.8106015386656056,0.0001435908946452341,0.8772946642606497,6.782614755817542e-05
cifar10,vit_b16_imagenet,a4a7ef3cc3c3e14a7b4837cdaa5994a2f9db6b613c976c2bb11ce8f303d18812,cuda,0.8,0.5,20,instance_0.4,3,0.4000333333333333,0.9465853417207973,0.00868614845214274,0.9640469971710455,0.002239727888309771,0.9552157600157543,0.0034005699966706228
cifar10,vit_b16_imagenet,a4a7ef3cc3c3e14a7b4837cdaa5994a2f9db6b613c976c2bb11ce8f303d18812,cuda,0.8,0.5,20,pairflip_0.3,3,0.3002666666666666,0.8300333727056365,0.002900144782180694,0.9789569878422766,0.0017990518028261227,0.8983631928854048,0.0019767785396121013
cifar10,vit_b16_imagenet,a4a7ef3cc3c3e14a7b4837cdaa5994a2f9db6b613c976c2bb11ce8f303d18812,cuda,0.8,0.5,20,symmetric_0.6,3,0.6002533333333333,0.9744875538583072,0.004320976447379455,0.9709538088453464,0.006906690760671029,0.9726958773931204,0.0012982978631850132
cifar100,vit_b16_imagenet,8e57ad20e5576599ca64da15cebf2f92c6d59e85e3ac81268b2528605905fad5,cuda,0.8,0.5,20,human_noisy_label,3,0.40199999999999997,0.8511025055630831,0.00019451347040545512,0.6849751243781094,0.0003756136534960085,0.7590553723712974,0.0001628951944571966
cifar100,vit_b16_imagenet,8e57ad20e5576599ca64da15cebf2f92c6d59e85e3ac81268b2528605905fad5,cuda,0.8,0.5,20,instance_0.4,3,0.3971,0.9400750210188625,0.009548923798071459,0.9178215366357806,0.020301479119011753,0.9286547289892878,0.005928049486676269
cifar100,vit_b16_imagenet,8e57ad20e5576599ca64da15cebf2f92c6d59e85e3ac81268b2528605905fad5,cuda,0.8,0.5,20,pairflip_0.3,3,0.29989333333333335,0.6955039835599944,0.003742414609756653,0.8242927150435505,0.00406571935498876,0.7544377195436313,0.0033153310324963293
cifar100,vit_b16_imagenet,8e57ad20e5576599ca64da15cebf2f92c6d59e85e3ac81268b2528605905fad5,cuda,0.8,0.5,20,symmetric_0.6,3,0.5996733333333334,0.9692516832577981,0.0012522450956891612,0.9374029194387216,0.0014995165801385403,0.9530600432010014,0.0003612037247663451
